2021-09-28 19:23:50,786 [INFO  IM] - <msg_server.cpp>|<50>|<main>,MsgServer max files can open: 1024 
2021-09-28 19:23:50,786 [INFO  IM] - <FileServConn.cpp>|<112>|<Connect>,Connecting to FileServer 192.168.206.131:8601 
2021-09-28 19:23:50,786 [INFO  IM] - <DBServConn.cpp>|<69>|<init_db_serv_conn>,DB server connection index for login business: [0, 2), for other business: [2, 4) 
2021-09-28 19:23:50,786 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:23:50,787 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:23:50,787 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:23:50,787 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:23:50,790 [INFO  IM] - <RouteServConn.cpp>|<139>|<Connect>,Connecting to RouteServer 127.0.0.1:8200 
2021-09-28 19:23:50,791 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:23:50,791 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:23:50,791 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:23:50,791 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:23:50,791 [INFO  IM] - <RouteServConn.cpp>|<168>|<OnConfirm>,connect to route server success 
2021-09-28 19:23:53,846 [INFO  IM] - <FileServConn.cpp>|<152>|<OnClose>,onclose from file server handle=8 
2021-09-28 19:23:57,868 [INFO  IM] - <FileServConn.cpp>|<112>|<Connect>,Connecting to FileServer 192.168.206.131:8601 
2021-09-28 19:27:19,545 [INFO  IM] - <msg_server.cpp>|<50>|<main>,MsgServer max files can open: 1024 
2021-09-28 19:27:19,545 [INFO  IM] - <FileServConn.cpp>|<112>|<Connect>,Connecting to FileServer 192.168.206.131:8601 
2021-09-28 19:27:19,545 [INFO  IM] - <DBServConn.cpp>|<69>|<init_db_serv_conn>,DB server connection index for login business: [0, 2), for other business: [2, 4) 
2021-09-28 19:27:19,545 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:27:19,545 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:27:19,545 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:27:19,546 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:27:19,549 [INFO  IM] - <RouteServConn.cpp>|<139>|<Connect>,Connecting to RouteServer 127.0.0.1:8200 
2021-09-28 19:27:19,560 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:27:19,560 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:27:19,560 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:27:19,560 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:27:19,560 [INFO  IM] - <RouteServConn.cpp>|<168>|<OnConfirm>,connect to route server success 
2021-09-28 19:27:22,618 [INFO  IM] - <FileServConn.cpp>|<152>|<OnClose>,onclose from file server handle=8 
2021-09-28 19:30:34,858 [INFO  IM] - <msg_server.cpp>|<50>|<main>,MsgServer max files can open: 1024 
2021-09-28 19:30:34,858 [INFO  IM] - <FileServConn.cpp>|<112>|<Connect>,Connecting to FileServer 192.168.206.131:8601 
2021-09-28 19:30:34,858 [INFO  IM] - <DBServConn.cpp>|<69>|<init_db_serv_conn>,DB server connection index for login business: [0, 2), for other business: [2, 4) 
2021-09-28 19:30:34,858 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:30:34,858 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:30:34,858 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:30:34,858 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:30:34,861 [INFO  IM] - <RouteServConn.cpp>|<139>|<Connect>,Connecting to RouteServer 127.0.0.1:8200 
2021-09-28 19:30:34,862 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:30:34,862 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:30:34,862 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:30:34,862 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:30:34,862 [INFO  IM] - <RouteServConn.cpp>|<168>|<OnConfirm>,connect to route server success 
2021-09-28 19:30:59,621 [INFO  IM] - <msg_server.cpp>|<50>|<main>,MsgServer max files can open: 1024 
